post_id,post_url,author_id,author_username,author_followers,author_following,author_created,author_account_age_days,author_verified,author_tweet_count,text,created_at,lang,has_media,media_types,media_urls,is_reply,is_retweet,is_quote,possibly_sensitive,likes,retweets,replies,views,bookmarks,quotes,hashtags,content_type,ai_generated,is_synthetic,hour_of_day,engagement_total,engagement_rate
syn_treatment_000210,,syn_user_892797,synuser_79311,633,379,,1520,False,7373,[synthetic] treatment post #210,2025-11-16 00:00:00,en,True,photo,,False,False,False,False,0,0,0,37,0,0,aiart,treatment,1.0,True,15,0,0.0
syn_control_000587,,syn_user_146021,synuser_87648,445,1403,,121,False,7668,[synthetic] control post #587,2025-12-22 00:00:00,en,True,,,False,False,False,False,1,0,0,9,0,0,artistsontwitter,control,0.0,True,16,1,0.1111111111111111
syn_control_000696,,syn_user_831955,synuser_56796,638,192,,477,False,9263,[synthetic] control post #696,2026-02-06 00:00:00,en,False,photo,,False,False,False,True,3,0,0,19,0,0,"photography,artistsontwitter",control,0.0,True,4,3,0.15789473684210525
syn_control_000520,,syn_user_198418,synuser_97572,912,490,,2649,False,3186,[synthetic] control post #520,2026-02-12 00:00:00,en,True,,,False,False,False,False,0,0,0,18,0,0,"artistsontwitter,photography,portrait",control,0.0,True,9,0,0.0
syn_treatment_000165,,syn_user_253482,synuser_89558,834,990,,1714,False,6132,[synthetic] treatment post #165,2025-12-07 00:00:00,en,True,,,False,False,True,True,0,0,0,19,0,0,syntheticmedia,treatment,1.0,True,15,0,0.0
syn_treatment_000028,,syn_user_786865,synuser_72253,1102,309,,2642,False,8545,[synthetic] treatment post #28,2025-11-13 00:00:00,en,True,photo,,False,False,True,False,12,0,0,30,0,0,"aiart,grokimage",treatment,1.0,True,6,12,0.4
syn_control_000528,,syn_user_493603,synuser_21365,863,1679,,2461,False,7339,[synthetic] control post #528,2026-01-07 00:00:00,en,True,video,,False,False,False,True,2,0,0,21,0,0,digitalart,control,0.0,True,14,2,0.09523809523809523
syn_treatment_000333,,syn_user_866795,synuser_38266,840,1124,,3960,False,5976,[synthetic] treatment post #333,2026-01-03 00:00:00,en,True,video,,False,False,False,False,0,0,0,34,0,0,"grokimage,aigenerated",treatment,1.0,True,14,0,0.0
2045031209559011695,https://x.com/Gyanendra844522/status/2045031209559011695,1726543518284619776,Gyanendra844522,19,71,Mon Nov 20 10:11:59 +0000 2023,878,False,3807,"""A dark fantasy folklore scene of a mysterious forest spirit playing a haunting violin in a shadowy ancient forest, twisted trees and thick f..."" - made with @NightCafeStudio 

https://t.co/XEnoIido5T

#aiart #nightcafe #digitalart https://t.co/XEnoIido5T https://t.co/1LR24qfZUs",2026-04-17 06:46:49,en,True,photo,https://pbs.twimg.com/media/HGFpDDJacAA5h4G.jpg,False,False,False,False,1,0,0,2,0,0,"aiart,nightcafe,digitalart",control,False,False,6,1,0.5
2044719400515756152,https://x.com/Yahtzeemae/status/2044719400515756152,1976199458179141632,Yahtzeemae,1219,4190,Thu Oct 09 08:15:56 +0000 2025,189,False,1543,"Stop being a passenger in your own frequency. DRIVE the narrative. Own the spectrum. 
#Grok #GrokImage #GrokVideo https://t.co/9Vja47vRTJ",2026-04-16 10:07:48,en,True,video,https://pbs.twimg.com/amplify_video_thumb/2044719292705357824/img/84jxuTlpa_5OQgY7.jpg,False,False,False,False,1,0,0,44,0,0,"grok,grokimage,grokvideo",control,False,False,10,1,0.0227272727272727
syn_control_000642,,syn_user_202101,synuser_65030,715,1454,,996,False,204,[synthetic] control post #642,2026-04-16 00:00:00,en,True,photo,,False,False,False,False,6,0,0,12,0,0,"artistsontwitter,nsfw,portrait",control,0.0,True,16,6,0.5
syn_treatment_000348,,syn_user_126191,synuser_61638,648,1353,,1273,False,2843,[synthetic] treatment post #348,2026-01-03 00:00:00,en,False,,,False,False,False,False,14,0,0,19,0,0,deepfakeai,treatment,1.0,True,16,14,0.7368421052631579
syn_control_000746,,syn_user_632616,synuser_89213,827,1159,,1683,False,8049,[synthetic] control post #746,2025-12-26 00:00:00,en,True,photo,,False,False,False,False,2,0,0,20,0,0,"photography,digitalart",control,0.0,True,21,2,0.1
syn_control_000691,,syn_user_486010,synuser_88962,585,786,,2582,False,1317,[synthetic] control post #691,2026-02-13 00:00:00,en,True,photo,,False,False,True,True,0,0,0,20,0,0,"artistsontwitter,photography,digitalart",control,0.0,True,9,0,0.0
syn_treatment_000089,,syn_user_403545,synuser_57139,671,601,,2283,False,3182,[synthetic] treatment post #89,2026-01-21 00:00:00,en,True,video,,True,False,False,False,1,0,0,16,0,0,syntheticmedia,treatment,1.0,True,22,1,0.0625
syn_treatment_000200,,syn_user_459750,synuser_58106,1142,743,,2770,False,392,[synthetic] treatment post #200,2026-03-01 00:00:00,en,True,,,False,False,False,False,2,0,0,18,0,0,"deepfakeai,syntheticmedia",treatment,1.0,True,12,2,0.1111111111111111
syn_treatment_000124,,syn_user_201955,synuser_95786,600,807,,2324,False,9243,[synthetic] treatment post #124,2026-03-02 00:00:00,en,True,photo,,True,False,False,False,0,0,0,19,0,0,deepfakeai,treatment,1.0,True,13,0,0.0
syn_treatment_000273,,syn_user_825879,synuser_38024,458,1446,,2072,False,9005,[synthetic] treatment post #273,2026-03-06 00:00:00,en,True,photo,,False,False,False,False,1,0,0,21,0,0,syntheticmedia,treatment,1.0,True,3,1,0.047619047619047616
syn_control_000545,,syn_user_993401,synuser_83986,592,172,,1406,False,223,[synthetic] control post #545,2026-02-22 00:00:00,en,True,video,,False,False,False,False,0,0,0,14,0,0,"nsfw,artistsontwitter",control,0.0,True,15,0,0.0
syn_control_000475,,syn_user_895922,synuser_92383,937,1606,,1580,False,729,[synthetic] control post #475,2026-03-06 00:00:00,en,True,,,False,False,False,False,0,0,0,24,0,0,digitalart,control,0.0,True,1,0,0.0
syn_treatment_000373,,syn_user_938542,synuser_26578,915,626,,2447,False,1616,[synthetic] treatment post #373,2025-11-17 00:00:00,en,True,video,,False,False,False,False,0,0,0,28,0,0,aiart,treatment,1.0,True,9,0,0.0
syn_control_000546,,syn_user_349637,synuser_53021,706,1813,,833,False,2954,[synthetic] control post #546,2026-01-08 00:00:00,en,True,photo,,False,False,False,False,1,0,0,20,0,0,"photography,artistsontwitter",control,0.0,True,0,1,0.05
syn_control_000554,,syn_user_966480,synuser_49813,545,654,,1067,False,4210,[synthetic] control post #554,2026-02-21 00:00:00,en,False,,,False,False,False,False,1,0,0,11,0,0,portrait,control,0.0,True,4,1,0.09090909090909091
syn_control_000484,,syn_user_198644,synuser_89736,563,1228,,581,False,3325,[synthetic] control post #484,2025-12-26 00:00:00,en,True,photo,,False,False,False,False,1,0,0,16,0,0,portrait,control,0.0,True,1,1,0.0625
syn_treatment_000215,,syn_user_781074,synuser_92217,583,1591,,1614,False,3603,[synthetic] treatment post #215,2026-04-09 00:00:00,en,True,,,False,False,False,False,9,0,0,37,0,0,"deepfakeai,grokimage",treatment,1.0,True,19,9,0.24324324324324326
syn_treatment_000059,,syn_user_148461,synuser_13647,525,1172,,1852,False,3400,[synthetic] treatment post #59,2026-04-08 00:00:00,en,True,photo,,False,False,False,False,7,0,0,28,0,0,grokai,treatment,1.0,True,19,7,0.25
syn_control_000616,,syn_user_976981,synuser_74609,871,1603,,4165,False,7610,[synthetic] control post #616,2025-11-01 00:00:00,en,False,video,,False,False,False,True,9,0,0,23,0,0,portrait,control,0.0,True,18,9,0.391304347826087
syn_treatment_000244,,syn_user_853147,synuser_28906,882,196,,2136,True,3586,[synthetic] treatment post #244,2026-01-08 00:00:00,en,True,video,,False,False,False,False,0,0,0,31,0,0,"aiart,grokai,grokimage",treatment,1.0,True,18,0,0.0
syn_treatment_000286,,syn_user_678859,synuser_75464,690,1105,,30,False,6750,[synthetic] treatment post #286,2025-11-28 00:00:00,en,True,photo,,False,False,False,True,3,0,0,18,0,0,"aiart,deepfakeai,grokai",treatment,1.0,True,22,3,0.16666666666666666
syn_treatment_000318,,syn_user_539409,synuser_97151,664,705,,3282,False,7736,[synthetic] treatment post #318,2026-03-28 00:00:00,en,True,photo,,False,False,False,False,7,0,0,22,0,0,"deepfakeai,aigenerated",treatment,1.0,True,1,7,0.3181818181818182
syn_treatment_000396,,syn_user_424499,synuser_15647,533,1095,,2521,False,8149,[synthetic] treatment post #396,2026-02-26 00:00:00,en,False,photo,,False,False,False,False,2,0,0,10,0,0,syntheticmedia,treatment,1.0,True,16,2,0.2
syn_treatment_000283,,syn_user_686668,synuser_39431,846,88,,30,False,4287,[synthetic] treatment post #283,2026-02-08 00:00:00,en,True,photo,,False,False,False,False,3,0,0,33,0,0,"syntheticmedia,aiart,grokai",treatment,1.0,True,17,3,0.09090909090909091
syn_treatment_000148,,syn_user_579441,synuser_36326,703,572,,3865,False,1863,[synthetic] treatment post #148,2026-02-05 00:00:00,en,True,,,False,False,False,False,0,0,0,27,0,0,"grokai,grokimage",treatment,1.0,True,22,0,0.0
syn_treatment_000118,,syn_user_825631,synuser_57595,550,977,,2875,False,2564,[synthetic] treatment post #118,2025-12-10 00:00:00,en,True,photo,,False,False,False,False,4,0,0,21,0,0,"syntheticmedia,grokimage",treatment,1.0,True,1,4,0.19047619047619047
syn_control_000431,,syn_user_669879,synuser_27219,608,1898,,1177,False,8913,[synthetic] control post #431,2025-12-21 00:00:00,en,False,video,,False,False,True,False,5,0,0,11,0,0,artistsontwitter,control,0.0,True,11,5,0.45454545454545453
syn_control_000673,,syn_user_270259,synuser_14759,945,1990,,2749,False,6665,[synthetic] control post #673,2025-12-05 00:00:00,en,False,photo,,False,False,False,False,0,0,0,10,0,0,"photography,digitalart",control,0.0,True,11,0,0.0
syn_control_000605,,syn_user_344685,synuser_38297,560,1808,,2155,False,3385,[synthetic] control post #605,2026-03-14 00:00:00,en,True,photo,,False,False,False,False,8,0,0,16,0,0,"portrait,nsfw,artistsontwitter",control,0.0,True,13,8,0.5
syn_treatment_000256,,syn_user_958652,synuser_12712,544,756,,2038,False,3794,[synthetic] treatment post #256,2025-12-15 00:00:00,en,False,photo,,False,False,False,False,6,0,0,24,0,0,grokimage,treatment,1.0,True,18,6,0.25
syn_treatment_000181,,syn_user_484313,synuser_92161,803,1573,,2963,False,5891,[synthetic] treatment post #181,2026-02-17 00:00:00,en,True,photo,,False,False,True,False,9,0,0,33,0,0,"grokimage,aiart",treatment,1.0,True,3,9,0.2727272727272727
syn_treatment_000372,,syn_user_119042,synuser_47867,554,220,,30,False,4889,[synthetic] treatment post #372,2026-02-20 00:00:00,en,True,photo,,False,False,False,True,16,0,0,21,0,0,aigenerated,treatment,1.0,True,22,16,0.7619047619047619
2035020547822686256,https://x.com/ScenorCrew/status/2035020547822686256,1324631565973004288,ScenorCrew,368,368,Fri Nov 06 08:36:04 +0000 2020,1987,False,1698,"ONLINE ABUSE IS EVOLVING.

New research highlights how synthetic media can be used to target women and reinforce extremist narratives online.

Read more:
https://t.co/W2d1LfvFGG

#OnlineExtremism #GenderBasedViolence #SyntheticMedia #AIAbuse #ExtremismResearch https://t.co/nIRFqymvSj",2026-03-20 15:48:02,en,True,photo,https://pbs.twimg.com/media/HD3YZ28XQAADBgv.jpg,False,False,False,False,0,0,0,35,0,0,"onlineextremism,genderbasedviolence,syntheticmedia,aiabuse,extremismresearch",control,False,False,15,0,0.0
syn_control_000737,,syn_user_654023,synuser_69467,389,1498,,2055,False,5119,[synthetic] control post #737,2026-02-12 00:00:00,en,True,video,,False,False,False,False,0,0,0,12,0,0,"nsfw,artistsontwitter,portrait",control,0.0,True,9,0,0.0
syn_treatment_000307,,syn_user_699027,synuser_89706,746,219,,30,False,5577,[synthetic] treatment post #307,2026-03-01 00:00:00,en,False,photo,,False,False,False,False,0,0,0,40,0,0,"grokimage,grokai,aigenerated",treatment,1.0,True,21,0,0.0
syn_treatment_000036,,syn_user_880549,synuser_65349,960,938,,654,False,570,[synthetic] treatment post #36,2026-01-24 00:00:00,en,True,photo,,False,False,False,False,4,0,0,15,0,0,grokimage,treatment,1.0,True,8,4,0.26666666666666666
syn_control_000495,,syn_user_667247,synuser_80402,732,876,,487,False,4909,[synthetic] control post #495,2025-12-18 00:00:00,en,True,video,,False,False,False,False,2,0,0,14,0,0,"nsfw,digitalart,portrait",control,0.0,True,0,2,0.14285714285714285
syn_treatment_000142,,syn_user_536628,synuser_97546,523,714,,2391,True,449,[synthetic] treatment post #142,2026-01-05 00:00:00,en,True,,,False,False,False,False,3,1,0,39,0,0,aiart,treatment,1.0,True,11,4,0.10256410256410256
syn_control_000745,,syn_user_199449,synuser_19157,683,1870,,2811,False,381,[synthetic] control post #745,2025-11-06 00:00:00,en,True,photo,,False,False,False,False,0,0,0,9,0,0,digitalart,control,0.0,True,8,0,0.0
2045035403208466630,https://x.com/ReviewAI_/status/2045035403208466630,1666931811774083073,ReviewAI_,8,6,Thu Jun 08 22:15:18 +0000 2023,1043,False,285,Cat Girl 🐈‍⬛👠 . . #aiart #aiartwork #reviewai #ai #animation #aiartist #aiartcommunity #reels #cat #tattoo #cats #red #entertainment #digitalart https://t.co/Bb4uJbNq2L,2026-04-17 07:03:29,en,True,video,https://pbs.twimg.com/amplify_video_thumb/2045035245238460417/img/97ObtogS0SKfcHKq.jpg,False,False,False,False,0,0,0,0,0,0,"aiart,aiartwork,reviewai,ai,animation,aiartist,aiartcommunity,reels,cat,tattoo,cats,red,entertainment,digitalart",control,False,False,7,0,0.0
2045035807937872122,https://x.com/outkup/status/2045035807937872122,1249704858858541061,outkup,535,474,Mon Apr 13 14:24:36 +0000 2020,2194,True,3292,"Wasteland vehicle
#AIart #dystopian #postapocalyptic https://t.co/70ZMH0nrTw",2026-04-17 07:05:06,en,True,photo,https://pbs.twimg.com/media/HGFtObVXAAAwqm4.jpg,False,False,False,False,1,0,0,7,0,0,"aiart,dystopian,postapocalyptic",control,False,False,7,1,0.1428571428571428
syn_treatment_000149,,syn_user_432228,synuser_86806,710,865,,3448,False,5816,[synthetic] treatment post #149,2026-02-27 00:00:00,en,True,photo,,True,False,False,True,0,0,0,28,0,0,"grokimage,aigenerated,syntheticmedia",treatment,1.0,True,21,0,0.0
syn_treatment_000315,,syn_user_709096,synuser_91154,945,1924,,3820,False,3063,[synthetic] treatment post #315,2026-02-27 00:00:00,en,False,photo,,False,False,False,False,2,0,0,19,0,0,deepfakeai,treatment,1.0,True,10,2,0.10526315789473684
syn_control_000436,,syn_user_219128,synuser_71709,611,1161,,2524,False,1332,[synthetic] control post #436,2026-03-27 00:00:00,en,True,photo,,False,False,True,False,2,0,0,20,0,0,artistsontwitter,control,0.0,True,13,2,0.1
syn_control_000544,,syn_user_249702,synuser_71526,1009,1344,,1314,False,983,[synthetic] control post #544,2026-04-14 00:00:00,en,True,photo,,False,False,False,False,0,0,0,28,0,0,"nsfw,artistsontwitter",control,0.0,True,20,0,0.0
syn_control_000518,,syn_user_235752,synuser_85056,927,923,,990,False,4926,[synthetic] control post #518,2026-01-18 00:00:00,en,True,photo,,False,False,False,False,4,0,0,12,0,0,artistsontwitter,control,0.0,True,17,4,0.3333333333333333
syn_treatment_000378,,syn_user_692392,synuser_85171,730,1338,,506,False,5776,[synthetic] treatment post #378,2026-03-23 00:00:00,en,True,video,,False,False,False,False,0,0,0,24,0,0,"aiart,grokimage,aigenerated",treatment,1.0,True,13,0,0.0
syn_treatment_000087,,syn_user_981795,synuser_27832,803,435,,383,False,5784,[synthetic] treatment post #87,2026-04-06 00:00:00,en,False,video,,True,False,False,False,12,0,0,27,0,0,deepfakeai,treatment,1.0,True,6,12,0.4444444444444444
syn_treatment_000022,,syn_user_613336,synuser_60707,590,1023,,2161,False,9843,[synthetic] treatment post #22,2025-12-11 00:00:00,en,True,video,,False,False,False,True,6,0,0,25,0,0,"syntheticmedia,deepfakeai,aigenerated",treatment,1.0,True,11,6,0.24
syn_treatment_000027,,syn_user_331886,synuser_34377,536,77,,655,False,5010,[synthetic] treatment post #27,2025-12-25 00:00:00,en,True,photo,,False,False,False,True,8,0,0,28,0,0,"aigenerated,grokai",treatment,1.0,True,22,8,0.2857142857142857
syn_control_000462,,syn_user_887871,synuser_87999,780,1485,,30,False,1244,[synthetic] control post #462,2026-03-26 00:00:00,en,True,,,False,False,False,False,12,0,0,25,0,0,"digitalart,artistsontwitter,photography",control,0.0,True,23,12,0.48
syn_control_000733,,syn_user_645797,synuser_77388,770,182,,1546,True,624,[synthetic] control post #733,2026-02-09 00:00:00,en,True,video,,False,False,False,False,1,0,0,8,0,0,"digitalart,photography",control,0.0,True,18,1,0.125
syn_control_000736,,syn_user_514475,synuser_72848,659,1821,,2657,False,2585,[synthetic] control post #736,2026-03-07 00:00:00,en,True,photo,,False,False,False,True,0,0,0,15,0,0,"artistsontwitter,portrait",control,0.0,True,19,0,0.0
syn_treatment_000225,,syn_user_531859,synuser_43154,737,1896,,2297,False,5359,[synthetic] treatment post #225,2026-02-12 00:00:00,en,False,photo,,False,False,False,False,6,0,0,28,0,0,grokai,treatment,1.0,True,8,6,0.21428571428571427
syn_treatment_000311,,syn_user_480114,synuser_69216,769,138,,4150,False,1714,[synthetic] treatment post #311,2026-02-25 00:00:00,en,True,photo,,False,False,False,False,0,0,0,19,0,0,"grokai,aiart",treatment,1.0,True,19,0,0.0
syn_treatment_000046,,syn_user_180392,synuser_41338,1053,744,,2705,False,6418,[synthetic] treatment post #46,2025-12-24 00:00:00,en,True,photo,,False,False,False,False,0,0,0,30,0,0,syntheticmedia,treatment,1.0,True,0,0,0.0
syn_control_000591,,syn_user_547474,synuser_71664,553,649,,2002,False,2059,[synthetic] control post #591,2025-11-08 00:00:00,en,False,photo,,False,False,False,False,2,0,0,18,0,0,"artistsontwitter,photography,nsfw",control,0.0,True,13,2,0.1111111111111111
syn_control_000665,,syn_user_806299,synuser_41348,832,1890,,1191,False,3761,[synthetic] control post #665,2026-02-10 00:00:00,en,False,,,False,False,False,False,14,0,0,22,0,0,"nsfw,portrait",control,0.0,True,16,14,0.6363636363636364
syn_treatment_000231,,syn_user_792130,synuser_23000,696,260,,787,False,1505,[synthetic] treatment post #231,2025-12-06 00:00:00,en,True,,,False,False,False,False,0,0,0,25,0,0,aiart,treatment,1.0,True,23,0,0.0
syn_treatment_000343,,syn_user_640801,synuser_21707,604,63,,2308,False,9044,[synthetic] treatment post #343,2026-03-29 00:00:00,en,True,,,False,False,False,False,7,0,0,24,0,0,"grokimage,deepfakeai",treatment,1.0,True,2,7,0.2916666666666667
syn_control_000578,,syn_user_431864,synuser_49016,529,62,,2164,False,9647,[synthetic] control post #578,2026-03-16 00:00:00,en,True,photo,,False,False,False,False,0,0,0,20,0,0,nsfw,control,0.0,True,5,0,0.0
syn_control_000558,,syn_user_798874,synuser_71086,492,701,,1406,False,272,[synthetic] control post #558,2025-12-31 00:00:00,en,True,video,,False,False,False,False,0,0,0,16,0,0,"photography,artistsontwitter,portrait",control,0.0,True,0,0,0.0
syn_control_000655,,syn_user_541402,synuser_21212,436,847,,2879,True,9702,[synthetic] control post #655,2026-02-03 00:00:00,en,True,photo,,False,False,False,False,0,0,0,19,0,0,portrait,control,0.0,True,10,0,0.0
syn_control_000704,,syn_user_405466,synuser_71443,652,1543,,1670,False,5982,[synthetic] control post #704,2026-02-28 00:00:00,en,True,photo,,False,False,False,False,0,0,0,16,0,0,portrait,control,0.0,True,0,0,0.0
syn_treatment_000004,,syn_user_663599,synuser_50189,459,1110,,30,False,782,[synthetic] treatment post #4,2025-12-17 00:00:00,en,True,video,,False,False,False,True,0,0,0,37,0,0,"syntheticmedia,aiart",treatment,1.0,True,16,0,0.0
syn_control_000700,,syn_user_165960,synuser_31635,1008,213,,1729,False,8507,[synthetic] control post #700,2025-12-28 00:00:00,en,True,video,,False,False,False,False,8,0,0,21,0,0,"nsfw,portrait",control,0.0,True,12,8,0.38095238095238093
syn_treatment_000105,,syn_user_100859,synuser_37269,1127,1673,,2430,False,9671,[synthetic] treatment post #105,2026-01-22 00:00:00,en,True,,,False,False,False,False,0,0,0,27,0,0,"deepfakeai,aiart,aigenerated",treatment,1.0,True,14,0,0.0
syn_treatment_000382,,syn_user_517492,synuser_91745,684,838,,1628,False,3957,[synthetic] treatment post #382,2026-03-16 00:00:00,en,True,photo,,False,False,False,False,4,0,0,19,0,0,"deepfakeai,grokai,aiart",treatment,1.0,True,3,4,0.21052631578947367
syn_treatment_000047,,syn_user_911415,synuser_40951,644,546,,915,True,8043,[synthetic] treatment post #47,2026-02-19 00:00:00,en,True,photo,,False,False,True,False,1,0,0,19,0,0,"deepfakeai,grokai",treatment,1.0,True,21,1,0.05263157894736842
syn_treatment_000070,,syn_user_456376,synuser_98119,686,362,,870,False,6053,[synthetic] treatment post #70,2025-11-18 00:00:00,en,True,photo,,False,False,False,False,5,0,0,33,0,0,"aiart,syntheticmedia,grokai",treatment,1.0,True,2,5,0.15151515151515152
