post_id,post_url,author_id,author_username,author_followers,author_following,author_created,author_account_age_days,author_verified,author_tweet_count,text,created_at,lang,has_media,media_types,media_urls,is_reply,is_retweet,is_quote,possibly_sensitive,likes,retweets,replies,views,bookmarks,quotes,hashtags,content_type,ai_generated,is_synthetic,hour_of_day,engagement_total,engagement_rate
2042739585378144507,https://x.com/CDReferences/status/2042739585378144507,2708753324,CDReferences,137275,1376,Tue Aug 05 08:30:16 +0000 2014,4272,True,12844,"The Art of Range Murata → https://t.co/jDa2HCg9bc

#artist #portfolio #illustration #art https://t.co/tSBTJiCj8s",2026-04-10 23:00:44,en,True,photo,"https://pbs.twimg.com/media/HFlE0yQWIAAhcnd.jpg,https://pbs.twimg.com/media/HFlE04tXcAA4ULU.jpg,https://pbs.twimg.com/media/HFlE09HWIAA4tEz.jpg,https://pbs.twimg.com/media/HFlE074XsAAYGuT.jpg",False,False,False,False,972,80,1,24154,289,1,"artist,portfolio,illustration,art",control,,False,23,1054,0.043636664734619524
2043615308049457271,https://x.com/Arrojo_dibuja/status/2043615308049457271,1872542234,Arrojo_dibuja,13148,617,Mon Sep 16 18:07:22 +0000 2013,4595,False,2348,"The sketches / the finals

Illustration for @nytimes: ""How the most delicious wines stay true to themselves"" (2023).

More processes: https://t.co/mJO7Zr2Xf8

#illustration #draw #sketch #editorial #press #design https://t.co/kKzMnZS25p",2026-04-13 09:00:32,en,True,photo,https://pbs.twimg.com/media/HFxhQQSbwAADpdK.jpg,False,False,False,False,1169,121,7,17123,245,0,"illustration,draw,sketch,editorial,press,design",control,,False,9,1297,0.07574607253401858
2040927605927342285,https://x.com/CDReferences/status/2040927605927342285,2708753324,CDReferences,137275,1376,Tue Aug 05 08:30:16 +0000 2014,4272,True,12844,"The Art of Tony DiTerlizzi → https://t.co/utVQgyWIf4

#artist #portfolio #illustration #art https://t.co/ScMzQnPkpA",2026-04-05 23:00:34,en,True,photo,"https://pbs.twimg.com/media/HFLU1taXsAAncTT.jpg,https://pbs.twimg.com/media/HFLU1seXIAAlS0V.jpg,https://pbs.twimg.com/media/HFLU1xIWwAEuH9M.jpg,https://pbs.twimg.com/media/HFLU138WAAAHvE0.jpg",False,False,False,False,1005,115,1,25315,236,1,"artist,portfolio,illustration,art",control,,False,23,1122,0.04432154848903812
2041883395568058680,https://x.com/ianlaser/status/2041883395568058680,1093646094058147840,ianlaser,11910,911,Thu Feb 07 23:02:02 +0000 2019,2625,False,1298,When in doubt draw some apes #illustration #cartoon #art https://t.co/yAqR9dY7Hw,2026-04-08 14:18:32,en,True,photo,"https://pbs.twimg.com/media/HFY6ICEa8AE72Rt.jpg,https://pbs.twimg.com/media/HFY6ICbbMAAJqdV.jpg,https://pbs.twimg.com/media/HFY6ICEa8AA_tdI.jpg,https://pbs.twimg.com/media/HFY6ICDboAAfwOx.jpg",False,False,False,False,1206,71,6,23446,180,1,"illustration,cartoon,art",control,,False,14,1284,0.05476413887230231
2043826847905984682,https://x.com/CDReferences/status/2043826847905984682,2708753324,CDReferences,137275,1376,Tue Aug 05 08:30:16 +0000 2014,4272,True,12844,"The Art of Daemion Elias George-Cox → https://t.co/qPWuJ19MhH

#artist #portfolio #illustration #art https://t.co/TnONGFoSMk",2026-04-13 23:01:07,en,True,photo,"https://pbs.twimg.com/media/HF0hr53WcAAjFUU.jpg,https://pbs.twimg.com/media/HF0hr-nWQAAP3JV.jpg,https://pbs.twimg.com/media/HF0hr6sXYAAtFNj.jpg,https://pbs.twimg.com/media/HF0hr4-XoAACevN.jpg",False,False,False,False,296,25,0,8429,67,0,"artist,portfolio,illustration,art",control,,False,23,321,0.03808280934867719
2045042065583546624,https://x.com/Atelier462/status/2045042065583546624,1166994691327442945,Atelier462,13888,5770,Thu Aug 29 08:43:20 +0000 2019,2422,False,18599,"If it's Friday, it must be a Fish.
🐟🐟🐟
#drawing #dessin #illustration #fish #friday #art #artist #inkdrawing #artgallery #animaldrawing #artistsonx https://t.co/E64OjDr2Gb",2026-04-17 07:29:58,en,True,photo,https://pbs.twimg.com/media/HGFy7ABWkAAOvAz.jpg,False,False,False,False,9,2,1,31,0,0,"drawing,dessin,illustration,fish,friday,art,artist,inkdrawing,artgallery,animaldrawing,artistsonx",control,,False,7,12,0.3870967741935484
2042638574500126860,https://x.com/Ena_Bianca/status/2042638574500126860,1914294379730132992,Ena_Bianca,2871,83,Mon Apr 21 12:27:07 +0000 2025,360,False,314,"New Zelda Fanart 😗
Should I make a Fanart of Tingle then? 🤔
#fanart #zelda #illustration https://t.co/yIIeM9EVWE",2026-04-10 16:19:21,en,True,photo,https://pbs.twimg.com/media/HFjokffakAUdV_r.jpg,False,False,False,False,6775,1015,16,55728,671,0,"fanart,zelda,illustration",control,,False,16,7806,0.14007321274763135
2042014861471699254,https://x.com/CDReferences/status/2042014861471699254,2708753324,CDReferences,137275,1376,Tue Aug 05 08:30:16 +0000 2014,4272,True,12844,"The Art of Jake Parker → https://t.co/7Re4PWwmHK

#artist #portfolio #illustration #art https://t.co/8BrO3OjcX7",2026-04-08 23:00:56,en,True,photo,"https://pbs.twimg.com/media/HFaxsVTXUAAmYbQ.jpg,https://pbs.twimg.com/media/HFaxscDXgAEgerx.jpg,https://pbs.twimg.com/media/HFaxsdZWgAACgo-.jpg,https://pbs.twimg.com/media/HFaxseFW0AAVm5S.jpg",False,False,False,False,246,27,0,7033,60,0,"artist,portfolio,illustration,art",control,,False,23,273,0.038817005545286505
2044068572436279677,https://x.com/ianlaser/status/2044068572436279677,1093646094058147840,ianlaser,11910,911,Thu Feb 07 23:02:02 +0000 2019,2625,False,1298,Some ghouls i drew #illustration #cartoon #art https://t.co/RWL7VeIZQS,2026-04-14 15:01:39,en,True,photo,"https://pbs.twimg.com/media/HF39h6casAAiif9.jpg,https://pbs.twimg.com/media/HF39h6baMAAShGg.jpg,https://pbs.twimg.com/media/HF39h6basAYKv1v.jpg",False,False,False,False,946,52,6,13679,155,0,"illustration,cartoon,art",control,,False,15,1004,0.07339717815629798
2044746231411253361,https://x.com/stover_jam2303/status/2044746231411253361,1817206641948856320,stover_jam2303,14,67,Sat Jul 27 14:33:39 +0000 2024,628,True,121,"A vector drawing I created of Darby from the True Grit movie with John Wayne and Glen Campbell. 

#vectorart #illustration #digitalart #affinitydesigner #affinity https://t.co/EYyxQCGIjj",2026-04-16 11:54:25,en,True,photo,https://pbs.twimg.com/media/HGBlzikXMAACGiY.jpg,False,False,False,False,3,0,1,26,0,0,"vectorart,illustration,digitalart,affinitydesigner,affinity",control,,False,11,4,0.15384615384615385
2043311118441914683,https://x.com/stjohnsphoto/status/2043311118441914683,363823043,stjohnsphoto,25042,7153,Sun Aug 28 19:06:44 +0000 2011,5345,False,39071,"Astrid Kirchherr #photography 
Self Portrait, 1960 https://t.co/shKvStuo5s",2026-04-12 12:51:48,en,True,photo,https://pbs.twimg.com/media/HFtMoZFW0AA082-.jpg,False,False,False,False,154,38,0,2546,9,0,photography,control,,False,12,192,0.07541241162608013
2040739394395763092,https://x.com/gontanokoneroku/status/2040739394395763092,794839445002276864,gontanokoneroku,87816,88941,Sat Nov 05 09:51:05 +0000 2016,3449,True,128733,"Camellia 😃

#Photography #Flowers #Camellia https://t.co/I9nt4XELdc",2026-04-05 10:32:41,en,True,photo,https://pbs.twimg.com/media/HFIpqY5a0AAndm1.jpg,False,False,False,False,410,119,14,2451,2,1,"photography,flowers,camellia",control,,False,10,544,0.2219502243982048
2041578360954916940,https://x.com/stjohnsphoto/status/2041578360954916940,363823043,stjohnsphoto,25042,7153,Sun Aug 28 19:06:44 +0000 2011,5345,False,39071,"Ernst Haas #photography 
New York, 1955 https://t.co/NpW16VJqdE",2026-04-07 18:06:26,en,True,photo,https://pbs.twimg.com/media/HFUksq1WAAAISfD.jpg,False,False,False,False,574,92,0,8526,37,0,photography,control,,False,18,666,0.0781140042223786
2041425847387881808,https://x.com/ArchDaily/status/2041425847387881808,14362241,ArchDaily,1730010,2482,Fri Apr 11 16:27:51 +0000 2008,6579,True,119796,"Waiheke House by Cheshire Architects
New Zealand 🇳🇿

#photography: Sam Hartnett
https://t.co/znhcmxtyFk https://t.co/r8taZx2ZSf",2026-04-07 08:00:24,en,True,photo,"https://pbs.twimg.com/media/HFSZ--TakAAF4wV.jpg,https://pbs.twimg.com/media/HFSZ_LRaIAAxsqH.jpg,https://pbs.twimg.com/media/HFSZ_X1bcAACHNo.jpg",False,False,False,False,260,28,1,12508,68,0,photography,control,,False,8,289,0.023105212663895106
2043286059174576300,https://x.com/gontanokoneroku/status/2043286059174576300,794839445002276864,gontanokoneroku,87816,88941,Sat Nov 05 09:51:05 +0000 2016,3449,True,128733,"Double cherry blossoms 🤗

#Photography #DoubleCherryBlossoms https://t.co/QVbW7tUavI",2026-04-12 11:12:13,en,True,photo,https://pbs.twimg.com/media/HFs1gNPbEAAt0Y8.jpg,False,False,False,False,358,103,9,2014,4,2,"photography,doublecherryblossoms",control,,False,11,472,0.23435948361469713
2042532051283300528,https://x.com/stjohnsphoto/status/2042532051283300528,363823043,stjohnsphoto,25042,7153,Sun Aug 28 19:06:44 +0000 2011,5345,False,39071,"Ansel Adams #photography 
Mount Williamson, Sierra Nevada from Manzanar, California, 1944 https://t.co/unqovkTd8K",2026-04-10 09:16:04,en,True,photo,https://pbs.twimg.com/media/HFiIEw-XIAAVcXP.jpg,False,False,False,False,217,57,0,4137,11,1,photography,control,,False,9,275,0.06647328982354363
2040893092903940219,https://x.com/stjohnsphoto/status/2040893092903940219,363823043,stjohnsphoto,25042,7153,Sun Aug 28 19:06:44 +0000 2011,5345,False,39071,"Martin Parr #photography 
Elland, West Yorkshire, England, 1978 https://t.co/X1NnHEF9l6",2026-04-05 20:43:25,en,True,photo,https://pbs.twimg.com/media/HFK1cvMboAAKmSF.jpg,False,False,False,False,197,43,0,3213,12,0,photography,control,,False,20,240,0.07469654528478058
2043657198337929375,https://x.com/gontanokoneroku/status/2043657198337929375,794839445002276864,gontanokoneroku,87816,88941,Sat Nov 05 09:51:05 +0000 2016,3449,True,128733,"Double cherry blossoms 😃 

#Photography #DoubleCherryBlossoms https://t.co/wHQZhjxQAe",2026-04-13 11:47:00,en,True,photo,https://pbs.twimg.com/media/HFyHNbqaIAEEDw6.jpg,False,False,False,False,346,91,9,1842,8,0,"photography,doublecherryblossoms",control,,False,11,446,0.24212812160694897
2041578623010816160,https://x.com/stjohnsphoto/status/2041578623010816160,363823043,stjohnsphoto,25042,7153,Sun Aug 28 19:06:44 +0000 2011,5345,False,39071,"Ernst Haas #photography 
New York City, 1952 https://t.co/oBQWLJ7kJZ",2026-04-07 18:07:29,en,True,photo,https://pbs.twimg.com/media/HFUk734XYAAmNPL.jpg,False,False,False,False,128,27,1,1986,8,0,photography,control,,False,18,156,0.07854984894259819
2044144828900938072,https://x.com/stjohnsphoto/status/2044144828900938072,363823043,stjohnsphoto,25042,7153,Sun Aug 28 19:06:44 +0000 2011,5345,False,39071,"George Charles Beresford #photography  Virginia Woolf, July 1902 https://t.co/m5YpWQhGYQ",2026-04-14 20:04:40,en,True,photo,https://pbs.twimg.com/media/HF5C4znWoAAqjnp.jpg,False,False,False,False,75,15,1,1446,4,0,photography,control,,False,20,91,0.06293222683264177
2044394521056931869,https://x.com/rn_0x0_m/status/2044394521056931869,803139680971591681,rn_0x0_m,720,412,Mon Nov 28 07:33:16 +0000 2016,3426,False,5048,".
.
Photo by @kiyohara_fuwari 
.
.
#被写体 #ポートレート #portrait 
#ポートレート好きな人と繋がりたい https://t.co/G9atdF9DK2",2026-04-15 12:36:51,en,True,photo,https://pbs.twimg.com/media/HF8l-z4bkAA9X28.jpg,False,False,False,False,4,0,0,125,0,0,"被写体,ポートレート,portrait,ポートレート好きな人と繋がりたい",control,,False,12,4,0.032
2044356647313907919,https://x.com/codama_photo/status/2044356647313907919,1815370965217689600,codama_photo,525,374,Mon Jul 22 12:59:21 +0000 2024,633,False,3314,"『　Fluffy &amp; Mellow　』

model：KOTONEさん @kotonefromjapan 
#ポートレート #portrait https://t.co/MvEkhZJzD6",2026-04-15 10:06:21,en,True,photo,https://pbs.twimg.com/media/HF8DiIzbAAAWSYL.jpg,False,False,False,False,20,5,0,268,1,0,"ポートレート,portrait",control,,False,10,25,0.09328358208955224
2042807611783889120,https://x.com/timeflw_/status/2042807611783889120,1844849694276829184,timeflw_,24,441,Fri Oct 11 21:17:08 +0000 2024,552,False,230,"3 hours
#timeflw #painting #portrait https://t.co/XFxvDuKw00",2026-04-11 03:31:02,en,True,photo,https://pbs.twimg.com/media/HFmCsUOXAAAsZfE.jpg,False,False,False,False,6,2,0,72,0,0,"timeflw,painting,portrait",control,,False,3,8,0.1111111111111111
2044656162268909691,https://x.com/JohannArts/status/2044656162268909691,1597487989260980224,JohannArts,1,13,Tue Nov 29 07:10:10 +0000 2022,1234,False,19,"just a rework of an old drawing.. Ranni The Witch

#eldenring #illustration #portrait #fanart #noAI #photoshop https://t.co/XpWNCqQWbL",2026-04-16 05:56:31,en,True,photo,https://pbs.twimg.com/media/HGAT49xbUAASRXi.jpg,False,False,False,False,4,0,0,28,0,0,"eldenring,illustration,portrait,fanart,noai,photoshop",control,,False,5,4,0.14285714285714285
2044121102637478077,https://x.com/MayorDi_SFW/status/2044121102637478077,2026377449429413890,MayorDi_SFW,4,64,Tue Feb 24 19:25:03 +0000 2026,51,False,90,"Portraits from 2022-2023, procreate 
#art #portrait #digitalart #blackandwhiteart
#mdart https://t.co/aOrLwMdlC5",2026-04-14 18:30:23,en,True,photo,https://pbs.twimg.com/media/HF4tTy_XYAArRPr.jpg,False,False,False,False,1,0,0,5,0,0,"art,portrait,digitalart,blackandwhiteart,mdart",control,,False,18,1,0.2
2044704162227904631,https://x.com/luckylovepro/status/2044704162227904631,743291204972863488,luckylovepro,827,968,Thu Jun 16 03:56:47 +0000 2016,3592,False,35880,"#ポートレート #portrait #鯉のぼり #温泉地 #河川敷

Happy day https://t.co/5ZsiBZAPc7",2026-04-16 09:07:15,en,True,photo,https://pbs.twimg.com/media/HGA_mLDboAArH0p.jpg,False,False,False,False,5,0,0,48,0,0,"ポートレート,portrait,鯉のぼり,温泉地,河川敷",control,,False,9,5,0.10416666666666667
2042895563381969244,https://x.com/rn_0x0_m/status/2042895563381969244,803139680971591681,rn_0x0_m,720,412,Mon Nov 28 07:33:16 +0000 2016,3426,False,5048,".
.
Photo by @mikyacraft
.
.
#被写体 #ポートレート #portrait 
#ポートレート好きな人と繋がりたい https://t.co/hmeTC1Nald",2026-04-11 09:20:32,en,True,photo,https://pbs.twimg.com/media/HFnSr-FakAQxFvn.jpg,False,False,False,False,6,0,0,145,0,0,"被写体,ポートレート,portrait,ポートレート好きな人と繋がりたい",control,,False,9,6,0.041379310344827586
2042966612085797133,https://x.com/Ren2uma/status/2042966612085797133,2007571660376080384,Ren2uma,0,4,Sat Jan 03 21:56:16 +0000 2026,103,False,2,"Wonyoung 

#digitalart #portrait #ive #wonyoung #장원영 https://t.co/YUDTPu3z6S",2026-04-11 14:02:51,en,True,photo,"https://pbs.twimg.com/media/HFoTTdLakAUPLTF.jpg,https://pbs.twimg.com/media/HFoTTdLaUAAis5v.jpg",False,False,False,False,1,0,0,161,0,0,"digitalart,portrait,ive,wonyoung,장원영",control,,False,14,1,0.006211180124223602
2042566346081435999,https://x.com/taipapa8/status/2042566346081435999,1097962204194717696,taipapa8,694,601,Tue Feb 19 20:52:43 +0000 2019,2613,True,1758,"「DRAMATIC MOMENTS」part2

model: shioriさん

#portrait #ポートレート #イルミネーション https://t.co/Py0nEOk0mm",2026-04-10 11:32:20,en,True,photo,"https://pbs.twimg.com/media/HFinOnXbYAAF8Wm.jpg,https://pbs.twimg.com/media/HFinOnXakAM0cgO.jpg",False,False,False,False,11,0,0,77,0,0,"portrait,ポートレート,イルミネーション",control,,False,11,11,0.14285714285714285
2043036620442452116,https://x.com/rkl_artworks/status/2043036620442452116,1471196337999958025,rkl_artworks,24,738,Wed Dec 15 19:12:02 +0000 2021,1583,False,171,(with reference) #art #portrait #digitalart #drawing https://t.co/BfJMUOZ3T7,2026-04-11 18:41:02,en,True,photo,"https://pbs.twimg.com/media/HFpSreNXgAA05o2.jpg,https://pbs.twimg.com/media/HFpSreOWkAAKv6o.jpg",False,False,False,False,3,0,0,14,0,0,"art,portrait,digitalart,drawing",control,,False,18,3,0.21428571428571427
2044538556283294163,https://x.com/chinomono96/status/2044538556283294163,1049554106,chinomono96,593,1522,Mon Dec 31 05:15:29 +0000 2012,4854,False,16187,"Okayama Street (The Naming of Cats)

#streetphotography
#helios442 https://t.co/DsT4DpBBgB",2026-04-15 22:09:12,en,True,photo,https://pbs.twimg.com/media/HF-o-f9bEAA2e6-.jpg,False,False,False,False,11,0,1,66,0,0,"streetphotography,helios442",control,,False,22,12,0.18181818181818182
2044705237924250109,https://x.com/andika74/status/2044705237924250109,85213509,andika74,1007,1331,Mon Oct 26 01:52:42 +0000 2009,6017,False,2676,"Nothing easy here.

#StreetPhotography
#UrbanFrames
#streetphotographersfnd
#canonindonesia
#BandungStreetPhotography https://t.co/aXTsHmfLbh",2026-04-16 09:11:32,en,True,photo,"https://pbs.twimg.com/media/HGBAk6gbgAEv9Bc.jpg,https://pbs.twimg.com/media/HGBAk8RaUAABWFY.jpg,https://pbs.twimg.com/media/HGBAk5ua4AI96vB.jpg,https://pbs.twimg.com/media/HGBAk-yb0AAcV7m.jpg",False,False,False,False,8,0,0,79,0,0,"streetphotography,urbanframes,streetphotographersfnd,canonindonesia,bandungstreetphotography",control,,False,9,8,0.10126582278481013
2044799024004252052,https://x.com/VictorOnieva82/status/2044799024004252052,2286849452,VictorOnieva82,429,557,Sat Jan 11 16:03:25 +0000 2014,4478,False,4445,"Venice

#streetphotography @OfEarth8 @Futura_Noir @BebuCesco @Italia @streetphotofdn @ThePhotoHour @cameralab21 @wonceptual @archi_tradition @earthcurated @the_gpc_ @SonyAlpha @W0rld2026 @visiteurope @travolax @Italia @ItalyInTheHeart #hacerfotos https://t.co/390Sl0XREr",2026-04-16 15:24:12,en,True,photo,"https://pbs.twimg.com/media/HGCV4DRWsAAlrXN.jpg,https://pbs.twimg.com/media/HGCV4AxXcAI0IVU.jpg",False,False,False,False,2,0,0,19,0,0,"streetphotography,hacerfotos",control,,False,15,2,0.10526315789473684
2043579264709145003,https://x.com/petkovic_b60165/status/2043579264709145003,1708161422104940544,petkovic_b60165,119,190,Sat Sep 30 16:48:03 +0000 2023,929,False,7455,So many history grains #streetphotography #retropresent #nostalgiarejected https://t.co/mqDLVoYhqj,2026-04-13 06:37:19,en,True,photo,"https://pbs.twimg.com/media/HFxAgkFbEAAaiID.jpg,https://pbs.twimg.com/media/HFxAgFbacAA0IbJ.jpg,https://pbs.twimg.com/media/HFxAgiRW8AAoyMC.jpg,https://pbs.twimg.com/media/HFxAgrQbUAEX5fk.jpg",False,False,False,False,3,0,0,25,0,0,"streetphotography,retropresent,nostalgiarejected",control,,False,6,3,0.12
2043298408459543013,https://x.com/shisennokaseki/status/2043298408459543013,1079399811751657472,shisennokaseki,445,223,Sun Dec 30 15:32:24 +0000 2018,2664,False,2776,"from the world's end.

#streetphotography 
#路上写真 #視線ノ化石 https://t.co/99O7mNX0Ic",2026-04-12 12:01:17,en,True,photo,https://pbs.twimg.com/media/HFtBC8Ra4AAO2TB.jpg,False,False,False,False,51,5,1,536,0,0,"streetphotography,路上写真,視線ノ化石",control,,False,12,57,0.10634328358208955
2042247312680931442,https://x.com/93DWTW/status/2042247312680931442,1469955161930051585,93DWTW,2137,1356,Sun Dec 12 09:00:24 +0000 2021,1586,False,26512,"above quiet water.

#gent #belgium #streetphotography #lofistreet #monochrome https://t.co/s1hpu1WKiX",2026-04-09 14:24:37,en,True,photo,https://pbs.twimg.com/media/HFeFG5jWMAEFDy2.jpg,False,False,False,False,105,9,0,599,3,0,"gent,belgium,streetphotography,lofistreet,monochrome",control,,False,14,114,0.19031719532554256
2044428952001753165,https://x.com/93DWTW/status/2044428952001753165,1469955161930051585,93DWTW,2137,1356,Sun Dec 12 09:00:24 +0000 2021,1586,False,26512,"forward motion.

#gent #belgium #streetphotography #lofistreet #monochrome https://t.co/HT6nQwmfML",2026-04-15 14:53:40,en,True,photo,https://pbs.twimg.com/media/HF9FS93XoAA8eDo.jpg,False,False,False,False,53,5,0,335,1,0,"gent,belgium,streetphotography,lofistreet,monochrome",control,,False,14,58,0.17313432835820897
2043778772617359658,https://x.com/colinesss/status/2043778772617359658,120265046,colinesss,19559,9738,Fri Mar 05 23:22:10 +0000 2010,5886,False,5228,"In music
#Street #blackandwhite #streetphotography #Paris #pascalcolin #canon #50mm https://t.co/soAoXhU0Us",2026-04-13 19:50:05,en,True,photo,https://pbs.twimg.com/media/HFz19qsXsAA85nq.jpg,False,False,False,False,67,2,0,443,1,0,"street,blackandwhite,streetphotography,paris,pascalcolin,canon,50mm",control,,False,19,69,0.15575620767494355
